link_id,source_entity,source_id,target_entity,target_id,link_type,confidence,supporting_evidence,risk_score
LNK-46560A19,INCIDENT,INC-28275C25,INCIDENT,INC-BD24F6C5,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-01273A62.,65.0
LNK-9E2ACECF,INCIDENT,INC-28275C25,INCIDENT,INC-83C84C75,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-01273A62.,65.0
LNK-EBF75FE4,INCIDENT,INC-8F5F24D4,INCIDENT,INC-0D75271F,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-01273A62.,65.0
LNK-4A4D5FD3,INCIDENT,INC-8F5F24D4,INCIDENT,INC-BD24F6C5,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-01273A62.,65.0
LNK-959F3669,INCIDENT,INC-8F5F24D4,INCIDENT,INC-83C84C75,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-01273A62.,65.0
LNK-1F7BFF25,INCIDENT,INC-8FBA0CAB,INCIDENT,INC-075D65FD,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-F534A60F.,65.0
LNK-0F2C5BBB,INCIDENT,INC-8FBA0CAB,INCIDENT,INC-3A7D94EE,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-F534A60F.,65.0
LNK-E84228C4,INCIDENT,INC-EA003C6C,INCIDENT,INC-62F9706C,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-F51C2F2E.,65.0
LNK-5F41EEB8,INCIDENT,INC-EA003C6C,INCIDENT,INC-A8E89DAC,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-F51C2F2E.,65.0
LNK-9A3FB154,INCIDENT,INC-EA003C6C,INCIDENT,INC-17AA367E,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-F51C2F2E.,65.0
LNK-728DCFBE,INCIDENT,INC-EA003C6C,INCIDENT,INC-18B3A5B0,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-F51C2F2E.,65.0
LNK-B0A86024,INCIDENT,INC-EA003C6C,INCIDENT,INC-1D3FC12F,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-F51C2F2E.,65.0
LNK-A0D51A19,INCIDENT,INC-A8C18B51,INCIDENT,INC-C1488574,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-22651175.,65.0
LNK-1DAFE802,INCIDENT,INC-A8C18B51,INCIDENT,INC-2DDB92C7,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-22651175.,65.0
LNK-F06E12EA,INCIDENT,INC-5F2253A2,INCIDENT,INC-EE63DD43,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-15E430E6.,65.0
LNK-E1C77945,INCIDENT,INC-47ED0F0D,INCIDENT,INC-EE63DD43,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-15E430E6.,65.0
LNK-BFEE1BF3,INCIDENT,INC-47ED0F0D,INCIDENT,INC-5F2253A2,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-15E430E6.,65.0
LNK-1970DBCE,INCIDENT,INC-7A314C1F,INCIDENT,INC-EE63DD43,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-15E430E6.,65.0
LNK-83B2D7BA,INCIDENT,INC-7A314C1F,INCIDENT,INC-5F2253A2,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-15E430E6.,65.0
LNK-1B78C1A5,INCIDENT,INC-7A314C1F,INCIDENT,INC-47ED0F0D,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-15E430E6.,65.0
LNK-1FF2BB3E,INCIDENT,INC-0900EA33,INCIDENT,INC-94B20477,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-15641305.,65.0
LNK-BA0A937A,INCIDENT,INC-ADB724B1,INCIDENT,INC-4CC681DB,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-5B12885C.,65.0
LNK-F588DAAF,ACTOR,ACT-3EC2CAB2,ACTOR,ACT-866A9666,ENTITY_MATCH,71.89,Similar name (66%); Same nationality (Indian); Same region (West Bengal); Shared corridor (Kochi Port–Maputo),64.7
LNK-D4E85C21,ACTOR,ACT-C1CE62FB,ACTOR,ACT-F73F1F34,ENTITY_MATCH,70.96,Similar alias (62%); Same nationality (Indian); Same region (West Bengal); Shared corridor (Visakhapatnam–Mombasa),63.86
LNK-349336CE,ACTOR,ACT-4A810E54,ACTOR,ACT-DUP-0009,ENTITY_MATCH,70.11,"Similar name (93%); Similar alias (88%); Shared corridor (Kochi Port–Maputo, Tuticorin Port–Maputo)",63.1
LNK-2E379700,ACTOR,ACT-6C2A62E9,ACTOR,ACT-DUP-0005,ENTITY_MATCH,69.45,"Similar name (91%); Similar alias (88%); Shared corridor (Kochi Port–Dar es Salaam, Tuticorin Port–Maputo)",62.51
LNK-09A600CE,ACTOR,ACT-0D3A69A7,ACTOR,ACT-866A9666,ENTITY_MATCH,68.49,Same nationality (Indian); Same region (West Bengal); Shared corridor (Kochi Port–Maputo),61.64
LNK-E2C7DEA0,ACTOR,ACT-C1CE62FB,ACTOR,ACT-BA821236,ENTITY_MATCH,68.19,Same nationality (Indian); Same region (West Bengal); Shared corridor (Kochi Port–Durban),61.37
LNK-2E731AFD,ACTOR,ACT-71CD333C,ACTOR,ACT-2F205955,ENTITY_MATCH,67.78,Same nationality (Indian); Same region (Kerala); Shared corridor (Tuticorin Port–Maputo),61.0
LNK-85328DE0,ACTOR,ACT-A9210483,ACTOR,ACT-F20CA79B,ENTITY_MATCH,67.56,Same nationality (Indian); Same region (West Bengal); Shared corridor (Visakhapatnam–Mombasa),60.8
LNK-7CA7C18A,ACTOR,ACT-DUP-0001,ACTOR,ACT-DUP-0002,ENTITY_MATCH,67.43,"Same nationality (Mozambican); Same region (South Africa); Shared corridor (Kochi Port–Dar es Salaam, Mumbai Port–Durban)",60.69
LNK-2EEBB440,ACTOR,ACT-4A810E54,ACTOR,ACT-DUP-0010,ENTITY_MATCH,67.04,"Similar name (96%); Similar alias (66%); Shared corridor (Kochi Port–Maputo, Chennai Port–Dar es Salaam)",60.34
LNK-4A5C46C0,ACTOR,ACT-866A9666,ACTOR,ACT-CAA8911E,ENTITY_MATCH,66.53,Similar name (72%); Similar alias (63%); Same nationality (Indian); Shared corridor (Kochi Port–Maputo),59.88
LNK-A24CB090,ACTOR,ACT-157A0D7D,ACTOR,ACT-E039AAEB,ENTITY_MATCH,66.47,Same nationality (Indian); Same region (Kerala); Shared corridor (Chennai Port–Mombasa),59.82
LNK-5525118B,ACTOR,ACT-EB994163,ACTOR,ACT-D404B1E6,ENTITY_MATCH,66.39,Same nationality (South African); Same region (Rwanda); Shared corridor (Tuticorin Port–Maputo),59.75
LNK-75120B52,ACTOR,ACT-8A3A138F,ACTOR,ACT-E039AAEB,ENTITY_MATCH,66.27,"Same nationality (Indian); Same region (Kerala); Shared corridor (Chennai Port–Mombasa, Tuticorin Port–Maputo)",59.64
LNK-FFFDF20D,ACTOR,ACT-34C1CDB5,ACTOR,ACT-DUP-0005,ENTITY_MATCH,66.0,Same nationality (Mozambican); Same region (Mozambique); Shared corridor (Tuticorin Port–Maputo),59.4
LNK-877CDFEA,ACTOR,ACT-130BC3BE,ACTOR,ACT-83FE0258,ENTITY_MATCH,65.71,"Same nationality (South African); Same region (Mozambique); Shared corridor (Kochi Port–Maputo, Mumbai Port–Mombasa)",59.14
LNK-D8A1D6EC,ACTOR,ACT-3B25DA0A,ACTOR,ACT-1DF99FFB,ENTITY_MATCH,65.4,Same nationality (Indian); Same region (Tamil Nadu); Shared corridor (Visakhapatnam–Mombasa),58.86
LNK-4841C4D1,ACTOR,ACT-A9210483,ACTOR,ACT-451B57E0,ENTITY_MATCH,65.4,"Same nationality (Indian); Same region (West Bengal); Shared corridor (Visakhapatnam–Mombasa, Visakhapatnam–Durban)",58.86
LNK-F5E87D3B,ACTOR,ACT-2D0BDD94,ACTOR,ACT-ADB13586,ENTITY_MATCH,65.13,"Same nationality (Indian); Same region (Andhra Pradesh); Shared corridor (Kochi Port–Dar es Salaam, Chennai Port–Dar es Salaam)",58.62
LNK-9EA22CF3,ACTOR,ACT-A9210483,ACTOR,ACT-C1CE62FB,ENTITY_MATCH,65.02,Same nationality (Indian); Same region (West Bengal); Shared corridor (Visakhapatnam–Mombasa),58.52
LNK-9E1EC448,ACTOR,ACT-A9210483,ACTOR,ACT-F134FC9B,ENTITY_MATCH,64.91,Similar name (68%); Similar alias (62%); Same nationality (Indian); Same region (West Bengal),58.42
LNK-053963FC,ACTOR,ACT-0E08ABDD,ACTOR,ACT-BF767554,ENTITY_MATCH,64.59,Similar alias (81%); Same nationality (Ugandan); Shared corridor (Chennai Port–Mombasa),58.13
LNK-5D8C1953,ACTOR,ACT-EA441661,ACTOR,ACT-DUP-0008,ENTITY_MATCH,64.5,Similar name (80%); Similar alias (87%); Shared corridor (Mumbai Port–Durban),58.05
LNK-4776D910,ACTOR,ACT-C1CE62FB,ACTOR,ACT-866A9666,ENTITY_MATCH,64.46,Same nationality (Indian); Same region (West Bengal); Shared corridor (Visakhapatnam–Mombasa),58.01
LNK-37D43EE5,ACTOR,ACT-2D0BDD94,ACTOR,ACT-5535B8FF,ENTITY_MATCH,64.42,"Same nationality (Indian); Same region (Andhra Pradesh); Shared corridor (Kochi Port–Dar es Salaam, Chennai Port–Mombasa)",57.98
LNK-5CF74428,ACTOR,ACT-A9210483,ACTOR,ACT-C246476B,ENTITY_MATCH,64.33,"Same nationality (Indian); Same region (West Bengal); Shared corridor (Tuticorin Port–Mombasa, Visakhapatnam–Mombasa)",57.9
LNK-FFF80702,ACTOR,ACT-2AF63B3F,ACTOR,ACT-F73F1F34,ENTITY_MATCH,64.22,Same nationality (Indian); Same region (West Bengal); Shared corridor (Tuticorin Port–Durban),57.8
LNK-B9333012,ACTOR,ACT-A9210483,ACTOR,ACT-2AF63B3F,ENTITY_MATCH,64.12,Same nationality (Indian); Same region (West Bengal); Shared corridor (Visakhapatnam–Mombasa),57.71
LNK-E95D6ABD,ACTOR,ACT-A9210483,ACTOR,ACT-F73F1F34,ENTITY_MATCH,64.1,Same nationality (Indian); Same region (West Bengal); Shared corridor (Visakhapatnam–Mombasa),57.69
LNK-7BDCAF59,ACTOR,ACT-71CD333C,ACTOR,ACT-898A30A1,ENTITY_MATCH,63.33,Same nationality (Indian); Same region (Kerala); Shared corridor (Mumbai Port–Dar es Salaam),57.0
LNK-5C1C607E,ACTOR,ACT-0270A250,ACTOR,ACT-2F205955,ENTITY_MATCH,63.23,"Same nationality (Indian); Same region (Kerala); Shared corridor (Mumbai Port–Mombasa, Tuticorin Port–Maputo)",56.91
LNK-5C3E04E3,ACTOR,ACT-CFAB48FB,ACTOR,ACT-D4BFC62A,ENTITY_MATCH,63.22,Same nationality (South African); Same region (Uganda); Shared corridor (Tuticorin Port–Maputo),56.9
LNK-1D657198,ACTOR,ACT-8A3A138F,ACTOR,ACT-157A0D7D,ENTITY_MATCH,63.17,Same nationality (Indian); Same region (Kerala); Shared corridor (Chennai Port–Mombasa),56.85
LNK-49053127,ACTOR,ACT-A9210483,ACTOR,ACT-FDE9DAFE,ENTITY_MATCH,63.0,Similar name (86%); Similar alias (91%); Same nationality (Indian),56.7
LNK-AEE0AC83,ACTOR,ACT-E039AAEB,ACTOR,ACT-7187AEBF,ENTITY_MATCH,62.96,Same nationality (Indian); Same region (Kerala); Shared corridor (Chennai Port–Mombasa),56.66
LNK-375D34CE,ACTOR,ACT-2DA4F2E3,ACTOR,ACT-866A9666,ENTITY_MATCH,62.81,Same nationality (Indian); Same region (West Bengal); Shared corridor (Kochi Port–Durban),56.53
LNK-5703092F,ACTOR,ACT-EBD0B65D,ACTOR,ACT-F70E04EC,ENTITY_MATCH,62.81,"Same nationality (Indian); Same region (Maharashtra); Shared corridor (Kochi Port–Maputo, Mumbai Port–Mombasa)",56.53
LNK-D9E42C05,ACTOR,ACT-451B57E0,ACTOR,ACT-3EC2CAB2,ENTITY_MATCH,62.38,Same nationality (Indian); Same region (West Bengal); Shared corridor (Tuticorin Port–Durban),56.14
LNK-667AE160,ACTOR,ACT-F134FC9B,ACTOR,ACT-866A9666,ENTITY_MATCH,62.36,Same nationality (Indian); Same region (West Bengal); Shared corridor (Kochi Port–Dar es Salaam),56.12
LNK-28BB5ECE,ACTOR,ACT-C246476B,ACTOR,ACT-9DC49715,ENTITY_MATCH,62.29,Same nationality (Indian); Same region (West Bengal); Shared corridor (Tuticorin Port–Mombasa),56.06
LNK-248C2B0B,ACTOR,ACT-8A3A138F,ACTOR,ACT-71CD333C,ENTITY_MATCH,62.22,Same nationality (Indian); Same region (Kerala); Shared corridor (Tuticorin Port–Maputo),56.0
LNK-D0CC6119,ACTOR,ACT-F70E04EC,ACTOR,ACT-74B10513,ENTITY_MATCH,62.17,Same nationality (Indian); Same region (Maharashtra); Shared corridor (Kochi Port–Maputo),55.95
LNK-27933857,ACTOR,ACT-FDE9DAFE,ACTOR,ACT-FD05814E,ENTITY_MATCH,61.95,Similar name (82%); Similar alias (69%); Shared corridor (Chennai Port–Mombasa),55.76
LNK-C2020FC6,ACTOR,ACT-A9210483,ACTOR,ACT-FD05814E,ENTITY_MATCH,61.95,"Similar name (82%); Similar alias (69%); Shared corridor (Visakhapatnam–Mombasa, Visakhapatnam–Mombasa)",55.76
LNK-8DFB6E72,ACTOR,ACT-20D0E245,ACTOR,ACT-1DF99FFB,ENTITY_MATCH,61.87,Same nationality (Indian); Same region (Tamil Nadu); Shared corridor (Chennai Port–Dar es Salaam),55.68
LNK-EAC0342E,ACTOR,ACT-34C1CDB5,ACTOR,ACT-DUP-0006,ENTITY_MATCH,61.7,Same nationality (Mozambican); Same region (Mozambique); Shared corridor (Tuticorin Port–Maputo),55.53
LNK-7C155195,ACTOR,ACT-802FEC44,ACTOR,ACT-9A97A853,ENTITY_MATCH,61.59,Similar name (74%); Same nationality (Ugandan); Same region (Uganda),55.43
LNK-8AB5211E,ACTOR,ACT-F20CA79B,ACTOR,ACT-C1CE62FB,ENTITY_MATCH,61.55,Same nationality (Indian); Same region (West Bengal); Shared corridor (Visakhapatnam–Mombasa),55.39
LNK-579F9954,ACTOR,ACT-F20CA79B,ACTOR,ACT-C246476B,ENTITY_MATCH,61.48,Same nationality (Indian); Same region (West Bengal); Shared corridor (Visakhapatnam–Mombasa),55.33
LNK-26ED1112,ACTOR,ACT-46D85523,ACTOR,ACT-001930AF,ENTITY_MATCH,61.43,Same nationality (Kenyan); Same region (Mozambique); Shared corridor (Kochi Port–Dar es Salaam),55.29
LNK-B2B4EC1D,ACTOR,ACT-EB994163,ACTOR,ACT-6C6CC66E,ENTITY_MATCH,61.42,Same region (Rwanda); Shared corridor (Mumbai Port–Maputo),55.28
LNK-67793A65,ACTOR,ACT-F513E9F2,ACTOR,ACT-5B9A50EE,ENTITY_MATCH,61.4,Similar alias (63%); Same region (Tanzania); Shared corridor (Mumbai Port–Durban),55.26
LNK-BCDA6282,ACTOR,ACT-1D7B2448,ACTOR,ACT-157A0D7D,ENTITY_MATCH,61.38,Same nationality (Indian); Same region (Kerala); Shared corridor (Kochi Port–Maputo),55.24
LNK-C58F6226,ACTOR,ACT-16E31CC7,ACTOR,ACT-EBD0B65D,ENTITY_MATCH,61.33,"Same nationality (Indian); Same region (Maharashtra); Shared corridor (Kochi Port–Maputo, Chennai Port–Dar es Salaam)",55.2
LNK-BFD651A1,ACTOR,ACT-5BCEA423,ACTOR,ACT-E039AAEB,ENTITY_MATCH,61.22,Same nationality (Indian); Same region (Kerala); Shared corridor (Tuticorin Port–Maputo),55.1
LNK-0A843552,ACTOR,ACT-451B57E0,ACTOR,ACT-6F081E40,ENTITY_MATCH,61.2,Same nationality (Indian); Same region (West Bengal); Shared corridor (Visakhapatnam–Durban),55.08
LNK-EEE1BAEC,ACTOR,ACT-3B25DA0A,ACTOR,ACT-EA441661,ENTITY_MATCH,61.18,Same nationality (Indian); Same region (Tamil Nadu); Shared corridor (Visakhapatnam–Mombasa),55.06
LNK-CA296D86,ACTOR,ACT-A3B509D1,ACTOR,ACT-239810D5,ENTITY_MATCH,60.95,Same nationality (Indian); Same region (Tamil Nadu); Shared corridor (Mumbai Port–Mombasa),54.86
LNK-9F41B162,ACTOR,ACT-20D0E245,ACTOR,ACT-3B25DA0A,ENTITY_MATCH,60.83,Same nationality (Indian); Same region (Tamil Nadu); Shared corridor (Chennai Port–Mombasa),54.75
LNK-303A8CF9,ACTOR,ACT-C1CE62FB,ACTOR,ACT-9DC49715,ENTITY_MATCH,60.8,Same nationality (Indian); Same region (West Bengal); Shared corridor (Tuticorin Port–Maputo),54.72
LNK-E9D75F2F,ACTOR,ACT-61CA522C,ACTOR,ACT-B62E0FB9,ENTITY_MATCH,60.69,Same nationality (Indian); Same region (Andhra Pradesh); Shared corridor (Tuticorin Port–Maputo),54.62
LNK-076B7ECE,ACTOR,ACT-6C2A62E9,ACTOR,ACT-DUP-0006,ENTITY_MATCH,60.46,"Similar name (96%); Shared corridor (Chennai Port–Dar es Salaam, Kochi Port–Dar es Salaam)",54.41
LNK-5CEC2DAD,ACTOR,ACT-72D14581,ACTOR,ACT-BF767554,ENTITY_MATCH,60.45,Same nationality (Ugandan); Same region (Uganda); Shared corridor (Tuticorin Port–Mombasa),54.41
LNK-78A35206,ACTOR,ACT-EA441661,ACTOR,ACT-DUP-0007,ENTITY_MATCH,60.41,"Similar name (90%); Shared corridor (Visakhapatnam–Mombasa, Mumbai Port–Durban)",54.37
LNK-ACCA31F9,ACTOR,ACT-B49444A6,ACTOR,ACT-DUP-0001,ENTITY_MATCH,60.41,Similar name (90%); Shared corridor (Chennai Port–Mombasa),54.37
LNK-883205CC,ACTOR,ACT-5BCEA423,ACTOR,ACT-2F205955,ENTITY_MATCH,60.31,Same nationality (Indian); Same region (Kerala); Shared corridor (Tuticorin Port–Maputo),54.28
LNK-9C8E2B39,ACTOR,ACT-F20CA79B,ACTOR,ACT-F73F1F34,ENTITY_MATCH,60.26,Same nationality (Indian); Same region (West Bengal); Shared corridor (Visakhapatnam–Mombasa),54.23
LNK-5F306EF8,ACTOR,ACT-3FD962A7,ACTOR,ACT-8AF11CFA,ENTITY_MATCH,60.07,"Same region (Kenya); Shared corridor (Visakhapatnam–Mombasa, Chennai Port–Dar es Salaam)",54.06
LNK-B4F24305,ACTOR,ACT-A9210483,ACTOR,ACT-9DC49715,ENTITY_MATCH,60.04,"Same nationality (Indian); Same region (West Bengal); Shared corridor (Tuticorin Port–Mombasa, Visakhapatnam–Durban)",54.04
LNK-29635DDF,ACTOR,ACT-F73F1F34,ACTOR,ACT-71CD333C,ENTITY_MATCH,60.0,"Similar alias (75%); Same nationality (Indian); Shared corridor (Tuticorin Port–Durban, Tuticorin Port–Maputo)",54.0
LNK-E0668F05,ACTOR,ACT-16E31CC7,ACTOR,ACT-BEF7869A,ENTITY_MATCH,60.0,Same nationality (Indian); Same region (Maharashtra); Shared corridor (Tuticorin Port–Dar es Salaam),54.0
LNK-FDB2D3ED,ACTOR,ACT-F73F1F34,ACTOR,ACT-866A9666,ENTITY_MATCH,60.0,"Same nationality (Indian); Same region (West Bengal); Shared corridor (Visakhapatnam–Mombasa, Kochi Port–Dar es Salaam)",54.0
LNK-8DF74755,ACTOR,ACT-A19B3B13,ACTOR,ACT-B1A0AF66,ENTITY_MATCH,60.0,"Same region (South Africa); Shared corridor (Mumbai Port–Mombasa, Kochi Port–Dar es Salaam)",54.0
